allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000498,EV001224,TRI-R00676,32480,USD,2022-08-13T00:12:51+00:00,TRI/SRC/allocations/01224
AL000499,EV001226,TRI-R00677,15279,USD,2023-07-20T08:47:04+00:00,TRI/SRC/allocations/01226
AL000500,EV001228,TRI-R00678,15145,USD,2023-02-08T01:17:09+00:00,TRI/SRC/allocations/01228
AL000501,EV001232,TRI-R00681,6785,USD,2023-10-12T21:48:12+00:00,TRI/SRC/allocations/01232
AL000502,EV001234,TRI-R00682,21438,USD,2022-08-26T19:12:43+00:00,TRI/SRC/allocations/01234
AL000503,EV001236,TRI-R00683,21640,USD,2022-08-02T03:04:35+00:00,TRI/SRC/allocations/01236
AL000504,EV001238,TRI-R00684,91753,USD,2023-01-25T01:51:49+00:00,TRI/SRC/allocations/01238
AL000505,EV001240,TRI-R00685,19316,USD,2022-12-08T08:06:30+00:00,TRI/SRC/allocations/01240
AL000506,EV001242,TRI-R00686,3979,USD,2023-07-25T02:25:22+00:00,TRI/SRC/allocations/01242
AL000507,EV001244,TRI-R00687,22970,USD,2023-02-19T23:56:15+00:00,TRI/SRC/allocations/01244
AL000508,EV001246,TRI-R00688,7569,USD,2023-05-15T18:40:46+00:00,TRI/SRC/allocations/01246
AL000509,EV001248,TRI-R00689,109914,USD,2022-08-16T02:35:54+00:00,TRI/SRC/allocations/01248
AL000510,EV001251,TRI-R00691,13948,USD,2023-07-23T13:05:57+00:00,TRI/SRC/allocations/01251
AL000511,EV001253,TRI-R00692,10649,USD,2022-10-20T00:10:48+00:00,TRI/SRC/allocations/01253
AL000512,EV001255,TRI-R00693,9928,USD,2023-05-17T21:53:02+00:00,TRI/SRC/allocations/01255
AL000513,EV001257,TRI-R00694,130588,USD,2022-10-26T18:23:33+00:00,TRI/SRC/allocations/01257
AL000514,EV001266,TRI-R00699,7676,USD,2023-09-22T21:53:17+00:00,TRI/SRC/allocations/01266
AL000515,EV001269,TRI-R00701,10870,USD,2023-10-06T12:31:28+00:00,TRI/SRC/allocations/01269
AL000516,EV001271,TRI-R00702,15650,USD,2023-05-12T13:31:43+00:00,TRI/SRC/allocations/01271
AL000517,EV001273,TRI-R00703,8304,USD,2022-12-27T22:53:58+00:00,TRI/SRC/allocations/01273
AL000518,EV001275,TRI-R00704,25058,USD,2022-11-26T10:12:15+00:00,TRI/SRC/allocations/01275
AL000519,EV001277,TRI-R00705,12816,USD,2022-10-10T13:41:46+00:00,TRI/SRC/allocations/01277
AL000520,EV001279,TRI-R00706,56219,USD,2023-06-07T18:57:39+00:00,TRI/SRC/allocations/01279
AL000521,EV001281,TRI-R00707,17364,USD,2023-01-23T07:00:08+00:00,TRI/SRC/allocations/01281
AL000522,EV001285,TRI-R00709,5120,USD,2023-10-30T16:14:29+00:00,TRI/SRC/allocations/01285
AL000523,EV001287,TRI-R00710,21202,USD,2022-12-31T02:54:28+00:00,TRI/SRC/allocations/01287
AL000524,EV001289,TRI-R00711,25910,USD,2022-10-03T14:45:07+00:00,TRI/SRC/allocations/01289
AL000525,EV001291,TRI-R00712,7681,USD,2022-12-07T20:51:18+00:00,TRI/SRC/allocations/01291
AL000526,EV001295,TRI-R00714,23062,USD,2023-02-17T01:43:22+00:00,TRI/SRC/allocations/01295
AL000527,EV001301,TRI-R00717,7706,USD,2022-12-12T16:57:55+00:00,TRI/SRC/allocations/01301
AL000528,EV001303,TRI-R00718,19644,USD,2022-11-23T10:16:57+00:00,TRI/SRC/allocations/01304
AL000529,EV001303,TRI-R00719,9974,USD,2022-11-27T09:30:52+00:00,TRI/SRC/allocations/01304
AL000530,EV001306,TRI-R00720,54078,USD,2023-02-28T01:53:45+00:00,TRI/SRC/allocations/01306
AL000531,EV001308,TRI-R00721,11457,USD,2022-12-03T09:19:02+00:00,TRI/SRC/allocations/01308
AL000532,EV001310,TRI-R00722,7975,USD,2022-11-24T04:18:44+00:00,TRI/SRC/allocations/01310
AL000533,EV001312,TRI-R00723,2893,USD,2023-04-04T00:37:00+00:00,TRI/SRC/allocations/01312
AL000534,EV001314,TRI-R00724,6974,USD,2023-08-29T00:25:59+00:00,TRI/SRC/allocations/01314
AL000535,EV001316,TRI-R00725,11747,USD,2022-07-22T16:22:08+00:00,TRI/SRC/allocations/01316
AL000536,EV001318,TRI-R00726,8792,USD,2023-10-02T18:23:37+00:00,TRI/SRC/allocations/01318
AL000537,EV001321,TRI-R00728,2454,USD,2023-01-09T18:01:51+00:00,TRI/SRC/allocations/01321
AL000538,EV001324,TRI-R00729,31287,USD,2023-04-22T16:19:29+00:00,TRI/SRC/allocations/01324
AL000539,EV001328,TRI-R00732,6173,USD,2023-09-04T09:42:35+00:00,TRI/SRC/allocations/01328
AL000540,EV001330,TRI-R00733,48491,USD,2023-07-24T22:13:28+00:00,TRI/SRC/allocations/01330
AL000541,EV001332,TRI-R00734,7262,USD,2022-12-24T16:58:43+00:00,TRI/SRC/allocations/01332
AL000542,EV001335,TRI-R00736,9883,USD,2023-02-02T01:44:46+00:00,TRI/SRC/allocations/01335
AL000543,EV001337,TRI-R00737,7080,USD,2023-01-09T22:16:16+00:00,TRI/SRC/allocations/01337
AL000544,EV001340,TRI-R00739,34824,USD,2023-07-19T16:42:06+00:00,TRI/SRC/allocations/01340
AL000545,EV001342,TRI-R00740,51485,USD,2023-06-06T20:22:41+00:00,TRI/SRC/allocations/01342
AL000546,EV001344,TRI-R00741,7943,USD,2023-10-05T07:34:55+00:00,TRI/SRC/allocations/01344
AL000547,EV001346,TRI-R00742,12413,USD,2022-12-25T10:37:01+00:00,TRI/SRC/allocations/01346
AL000548,EV001348,TRI-R00743,173535,USD,2022-09-12T16:56:53+00:00,TRI/SRC/allocations/01348
AL000549,EV001351,TRI-R00745,24463,USD,2023-06-13T16:43:30+00:00,TRI/SRC/allocations/01351
AL000550,EV001354,TRI-R00747,5964,USD,2022-11-30T23:55:31+00:00,TRI/SRC/allocations/01354
AL000551,EV001358,TRI-R00749,16846,USD,2023-04-19T20:06:30+00:00,TRI/SRC/allocations/01358
AL000552,EV001364,TRI-R00752,8175,USD,2022-08-19T18:16:24+00:00,TRI/SRC/allocations/01364
AL000553,EV001368,TRI-R00754,11856,USD,2022-08-22T22:27:39+00:00,TRI/SRC/allocations/01368
AL000554,EV001371,TRI-R00756,4743,USD,2023-01-10T02:05:14+00:00,TRI/SRC/allocations/01371
AL000555,EV001374,TRI-R00758,75159,USD,2023-03-04T01:08:52+00:00,TRI/SRC/allocations/01374
AL000556,EV001376,TRI-R00759,3179,USD,2023-03-07T04:42:15+00:00,TRI/SRC/allocations/01376
AL000557,EV001379,TRI-R00761,93758,USD,2022-09-22T00:00:22+00:00,TRI/SRC/allocations/01379
AL000558,EV001381,TRI-R00762,4822,USD,2023-11-09T09:44:51+00:00,TRI/SRC/allocations/01381
AL000559,EV001383,TRI-R00763,6012,USD,2023-02-22T05:20:34+00:00,TRI/SRC/allocations/01383
AL000560,EV001385,TRI-R00764,64922,USD,2023-09-06T04:31:58+00:00,TRI/SRC/allocations/01385
AL000561,EV001387,TRI-R00765,8111,USD,2023-01-20T20:31:44+00:00,TRI/SRC/allocations/01387
AL000562,EV001390,TRI-R00766,6207,USD,2023-03-20T20:14:07+00:00,TRI/SRC/allocations/01390
AL000563,EV001392,TRI-R00767,10433,USD,2023-11-08T22:32:20+00:00,TRI/SRC/allocations/01392
AL000564,EV001394,TRI-R00768,8259,USD,2023-09-19T23:59:59+00:00,TRI/SRC/allocations/01394
AL000565,EV001396,TRI-R00769,12150,USD,2022-10-10T01:51:15+00:00,TRI/SRC/allocations/01396
AL000566,EV001402,TRI-R00772,46742,USD,2022-12-20T18:24:22+00:00,TRI/SRC/allocations/01402
AL000567,EV001404,TRI-R00773,3363,USD,2022-09-26T21:16:01+00:00,TRI/SRC/allocations/01404
AL000568,EV001408,TRI-R00776,13683,USD,2023-08-25T18:32:55+00:00,TRI/SRC/allocations/01408
AL000569,EV001410,TRI-R00777,43097,USD,2023-03-05T14:00:02+00:00,TRI/SRC/allocations/01410
AL000570,EV001412,TRI-R00778,14525,USD,2023-08-12T12:49:55+00:00,TRI/SRC/allocations/01412
AL000571,EV001414,TRI-R00779,19609,USD,2022-12-16T23:53:38+00:00,TRI/SRC/allocations/01414
AL000572,EV001416,TRI-R00780,15481,USD,2022-08-30T03:48:35+00:00,TRI/SRC/allocations/01416
AL000573,EV001418,TRI-R00781,4913,USD,2022-12-27T06:23:22+00:00,TRI/SRC/allocations/01418
AL000574,EV001420,TRI-R00782,26086,USD,2022-10-17T23:57:01+00:00,TRI/SRC/allocations/01420
AL000575,EV001422,TRI-R00783,15334,USD,2022-10-03T23:46:15+00:00,TRI/SRC/allocations/01422
AL000576,EV001424,TRI-R00784,2391,USD,2022-10-02T19:16:41+00:00,TRI/SRC/allocations/01424
AL000577,EV001426,TRI-R00785,24225,USD,2022-09-05T10:46:30+00:00,TRI/SRC/allocations/01426
AL000578,EV001430,TRI-R00788,5931,USD,2022-11-29T06:15:40+00:00,TRI/SRC/allocations/01430
AL000579,EV001432,TRI-R00789,4068,USD,2022-10-21T17:18:08+00:00,TRI/SRC/allocations/01432
AL000580,EV001434,TRI-R00790,26467,USD,2022-09-07T23:06:42+00:00,TRI/SRC/allocations/01434
AL000581,EV001436,TRI-R00791,111803,USD,2023-09-19T02:12:41+00:00,TRI/SRC/allocations/01436
AL000582,EV001438,TRI-R00792,5661,USD,2022-11-24T13:19:50+00:00,TRI/SRC/allocations/01438
AL000583,EV001440,TRI-R00793,28781,USD,2022-07-31T20:16:32+00:00,TRI/SRC/allocations/01441
AL000584,EV001440,TRI-R00794,23963,USD,2022-07-27T07:03:23+00:00,TRI/SRC/allocations/01441
AL000585,EV001443,TRI-R00795,14493,USD,2023-02-14T22:06:13+00:00,TRI/SRC/allocations/01443
AL000586,EV001445,TRI-R00796,6917,USD,2023-04-11T01:46:36+00:00,TRI/SRC/allocations/01445
AL000587,EV001447,TRI-R00797,26601,USD,2022-11-18T13:11:53+00:00,TRI/SRC/allocations/01447
AL000588,EV001450,TRI-R00799,7732,USD,2023-04-14T17:56:28+00:00,TRI/SRC/allocations/01450
AL000589,EV001452,TRI-R00800,5390,USD,2023-08-28T21:48:08+00:00,TRI/SRC/allocations/01452
AL000590,EV001457,TRI-R00802,26251,USD,2023-06-27T17:59:34+00:00,TRI/SRC/allocations/01457
AL000591,EV001459,TRI-R00803,7990,USD,2023-03-17T18:41:01+00:00,TRI/SRC/allocations/01459
AL000592,EV001461,TRI-R00804,6934,USD,2023-04-27T17:10:00+00:00,TRI/SRC/allocations/01461
AL000593,EV001464,TRI-R00806,3893,USD,2023-09-12T22:56:23+00:00,TRI/SRC/allocations/01465
AL000594,EV001464,TRI-R00807,1690,USD,2023-09-16T19:35:47+00:00,TRI/SRC/allocations/01465
AL000595,EV001467,TRI-R00808,5034,USD,2023-07-07T22:19:04+00:00,TRI/SRC/allocations/01468
AL000596,EV001467,TRI-R00809,2892,USD,2023-07-05T04:17:04+00:00,TRI/SRC/allocations/01468
AL000597,EV001470,TRI-R00810,8458,USD,2023-09-27T23:02:20+00:00,TRI/SRC/allocations/01470
AL000598,EV001472,TRI-R00811,3004,USD,2023-01-03T22:50:36+00:00,TRI/SRC/allocations/01472
AL000599,EV001474,TRI-R00812,2674,USD,2022-10-03T20:52:00+00:00,TRI/SRC/allocations/01474
AL000600,EV001476,TRI-R00813,6077,USD,2022-12-05T23:40:04+00:00,TRI/SRC/allocations/01476
AL000601,EV001482,TRI-R00817,21450,USD,2022-11-19T11:42:16+00:00,TRI/SRC/allocations/01482
AL000602,EV001484,TRI-R00818,17017,USD,2023-06-02T01:22:38+00:00,TRI/SRC/allocations/01484
AL000603,EV001486,TRI-R00819,26291,USD,2023-03-21T22:10:40+00:00,TRI/SRC/allocations/01486
AL000604,EV001488,TRI-R00820,24810,USD,2023-09-15T06:30:19+00:00,TRI/SRC/allocations/01488
AL000605,EV001491,TRI-R00822,42366,USD,2023-03-28T22:03:43+00:00,TRI/SRC/allocations/01491
AL000606,EV001493,TRI-R00823,17060,USD,2023-06-16T02:25:07+00:00,TRI/SRC/allocations/01493
AL000607,EV001497,TRI-R00825,55821,USD,2023-01-02T19:02:10+00:00,TRI/SRC/allocations/01497
AL000608,EV001499,TRI-R00826,64263,USD,2023-04-29T19:45:07+00:00,TRI/SRC/allocations/01499
AL000609,EV001502,TRI-R00828,7022,USD,2023-06-28T06:15:46+00:00,TRI/SRC/allocations/01502
AL000610,EV001505,TRI-R00830,9045,USD,2023-01-07T22:34:23+00:00,TRI/SRC/allocations/01505
AL000611,EV001508,TRI-R00832,41137,USD,2023-07-24T10:55:32+00:00,TRI/SRC/allocations/01508
AL000612,EV001511,TRI-R00834,19980,USD,2023-10-06T10:25:40+00:00,TRI/SRC/allocations/01511
AL000613,EV001513,TRI-R00835,70462,USD,2022-12-27T03:32:14+00:00,TRI/SRC/allocations/01513
AL000614,EV001515,TRI-R00836,13139,USD,2022-10-15T18:22:59+00:00,TRI/SRC/allocations/01515
AL000615,EV001518,TRI-R00838,17797,USD,2023-05-06T06:59:06+00:00,TRI/SRC/allocations/01518
AL000616,EV001521,TRI-R00840,58038,USD,2023-02-23T20:06:19+00:00,TRI/SRC/allocations/01522
AL000617,EV001521,TRI-R00841,59775,USD,2023-03-01T10:06:28+00:00,TRI/SRC/allocations/01522
AL000618,EV001524,TRI-R00842,10134,USD,2023-06-14T17:56:41+00:00,TRI/SRC/allocations/01524
AL000619,EV001526,TRI-R00843,5707,USD,2023-05-26T16:30:56+00:00,TRI/SRC/allocations/01526
AL000620,EV001529,TRI-R00845,11392,USD,2022-12-27T01:00:18+00:00,TRI/SRC/allocations/01529
AL000621,EV001533,TRI-R00847,17698,USD,2023-06-06T20:01:17+00:00,TRI/SRC/allocations/01533
AL000622,EV001535,TRI-R00848,8996,USD,2023-09-23T21:27:54+00:00,TRI/SRC/allocations/01535
AL000623,EV001538,TRI-R00850,99242,USD,2022-12-19T21:08:31+00:00,TRI/SRC/allocations/01538
AL000624,EV001541,TRI-R00852,15761,USD,2023-05-03T21:13:25+00:00,TRI/SRC/allocations/01542
AL000625,EV001541,TRI-R00853,9453,USD,2023-05-10T14:26:02+00:00,TRI/SRC/allocations/01542
AL000626,EV001544,TRI-R00854,4406,USD,2022-09-21T22:39:52+00:00,TRI/SRC/allocations/01544
AL000627,EV001546,TRI-R00855,9567,USD,2022-09-26T21:31:36+00:00,TRI/SRC/allocations/01547
AL000628,EV001546,TRI-R00856,6194,USD,2022-09-30T01:11:19+00:00,TRI/SRC/allocations/01547
AL000629,EV001550,TRI-R00858,9344,USD,2023-02-25T17:01:01+00:00,TRI/SRC/allocations/01550
AL000630,EV001552,TRI-R00859,10996,USD,2023-09-25T21:33:58+00:00,TRI/SRC/allocations/01552
AL000631,EV001554,TRI-R00860,27868,USD,2023-02-15T13:34:45+00:00,TRI/SRC/allocations/01554
AL000632,EV001556,TRI-R00861,35763,USD,2023-07-17T16:29:47+00:00,TRI/SRC/allocations/01556
AL000633,EV001558,TRI-R00862,3152,USD,2022-09-07T11:19:40+00:00,TRI/SRC/allocations/01558
AL000634,EV001560,TRI-R00863,9180,USD,2023-01-12T23:22:52+00:00,TRI/SRC/allocations/01560
AL000635,EV001564,TRI-R00865,17478,USD,2023-05-27T05:43:55+00:00,TRI/SRC/allocations/01564
AL000636,EV001566,TRI-R00866,7240,USD,2022-12-01T22:38:38+00:00,TRI/SRC/allocations/01566
AL000637,EV001568,TRI-R00867,22912,USD,2023-08-14T23:20:01+00:00,TRI/SRC/allocations/01568
AL000638,EV001574,TRI-R00870,7197,USD,2023-07-21T16:52:08+00:00,TRI/SRC/allocations/01574
AL000639,EV001576,TRI-R00871,2511,USD,2023-03-02T07:06:21+00:00,TRI/SRC/allocations/01577
AL000640,EV001576,TRI-R00872,2501,USD,2023-03-02T23:09:06+00:00,TRI/SRC/allocations/01577
AL000641,EV001579,TRI-R00873,8039,USD,2023-06-05T19:21:32+00:00,TRI/SRC/allocations/01579
AL000642,EV001581,TRI-R00874,5264,USD,2023-03-06T23:43:41+00:00,TRI/SRC/allocations/01581
AL000643,EV001583,TRI-R00875,5134,USD,2023-10-13T17:06:12+00:00,TRI/SRC/allocations/01583
AL000644,EV001585,TRI-R00876,44163,USD,2023-03-09T05:52:22+00:00,TRI/SRC/allocations/01585
AL000645,EV001587,TRI-R00877,10862,USD,2023-10-24T10:14:36+00:00,TRI/SRC/allocations/01587
AL000646,EV001589,TRI-R00878,8805,USD,2023-08-30T22:18:17+00:00,TRI/SRC/allocations/01589
AL000647,EV001591,TRI-R00879,15308,USD,2023-10-03T00:14:31+00:00,TRI/SRC/allocations/01591
AL000648,EV001593,TRI-R00880,4281,USD,2023-08-27T10:53:02+00:00,TRI/SRC/allocations/01593
AL000649,EV001595,TRI-R00881,8497,USD,2023-02-24T19:20:11+00:00,TRI/SRC/allocations/01595
AL000650,EV001597,TRI-R00882,181259,USD,2023-08-12T06:56:30+00:00,TRI/SRC/allocations/01597
AL000651,EV001600,TRI-R00884,9832,USD,2022-12-21T15:59:16+00:00,TRI/SRC/allocations/01600
AL000652,EV001602,TRI-R00885,14343,USD,2023-06-22T19:41:43+00:00,TRI/SRC/allocations/01602
AL000653,EV001604,TRI-R00886,67614,USD,2022-10-17T08:24:05+00:00,TRI/SRC/allocations/01604
AL000654,EV001606,TRI-R00887,28607,USD,2023-10-04T23:35:11+00:00,TRI/SRC/allocations/01606
AL000655,EV001609,TRI-R00889,8670,USD,2022-11-19T04:15:04+00:00,TRI/SRC/allocations/01609
AL000656,EV001611,TRI-R00890,3537,USD,2023-08-02T16:18:20+00:00,TRI/SRC/allocations/01611
AL000657,EV001613,TRI-R00891,6800,USD,2022-11-02T23:56:15+00:00,TRI/SRC/allocations/01613
AL000658,EV001615,TRI-R00892,14644,USD,2022-08-11T03:18:37+00:00,TRI/SRC/allocations/01615
AL000659,EV001621,TRI-R00895,108448,USD,2022-11-09T06:19:35+00:00,TRI/SRC/allocations/01621
AL000660,EV001623,TRI-R00896,2753,USD,2023-03-04T00:13:10+00:00,TRI/SRC/allocations/01623
AL000661,EV001625,TRI-R00897,31587,USD,2022-12-21T00:03:37+00:00,TRI/SRC/allocations/01625
AL000662,EV001627,TRI-R00898,7893,USD,2022-10-31T19:55:12+00:00,TRI/SRC/allocations/01627
AL000663,EV001629,TRI-R00899,6169,USD,2023-04-24T21:49:36+00:00,TRI/SRC/allocations/01629
AL000664,EV001631,TRI-R00900,210640,USD,2023-06-28T14:40:20+00:00,TRI/SRC/allocations/01631
AL000665,EV001633,TRI-R00901,13193,USD,2022-11-17T03:52:57+00:00,TRI/SRC/allocations/01633
AL000666,EV001635,TRI-R00902,10883,USD,2023-07-13T12:11:40+00:00,TRI/SRC/allocations/01635
AL000667,EV001637,TRI-R00903,4065,USD,2023-04-16T04:32:35+00:00,TRI/SRC/allocations/01637
AL000668,EV001639,TRI-R00904,13673,USD,2023-06-25T20:36:54+00:00,TRI/SRC/allocations/01639
AL000669,EV001641,TRI-R00905,9127,USD,2023-02-27T18:00:34+00:00,TRI/SRC/allocations/01641
AL000670,EV001644,TRI-R00906,8620,USD,2022-11-16T01:27:26+00:00,TRI/SRC/allocations/01645
AL000671,EV001644,TRI-R00907,8284,USD,2022-11-14T22:55:49+00:00,TRI/SRC/allocations/01645
AL000672,EV001647,TRI-R00908,4809,USD,2023-08-14T19:15:40+00:00,TRI/SRC/allocations/01647
AL000673,EV001649,TRI-R00909,12157,USD,2023-01-17T20:26:45+00:00,TRI/SRC/allocations/01649
AL000674,EV001654,TRI-R00912,12079,USD,2023-04-02T00:19:47+00:00,TRI/SRC/allocations/01654
AL000675,EV001656,TRI-R00913,4982,USD,2023-10-15T16:12:14+00:00,TRI/SRC/allocations/01656
AL000676,EV001658,TRI-R00914,14426,USD,2023-07-01T14:47:15+00:00,TRI/SRC/allocations/01658
AL000677,EV001660,TRI-R00915,16342,USD,2023-08-27T14:48:11+00:00,TRI/SRC/allocations/01660
AL000678,EV001664,TRI-R00917,4065,USD,2022-10-05T02:15:27+00:00,TRI/SRC/allocations/01664
AL000679,EV001666,TRI-R00918,8476,USD,2022-10-04T03:07:20+00:00,TRI/SRC/allocations/01666
AL000680,EV001668,TRI-R00919,7949,USD,2023-06-14T11:41:18+00:00,TRI/SRC/allocations/01668
AL000681,EV001670,TRI-R00920,76681,USD,2023-03-15T21:56:37+00:00,TRI/SRC/allocations/01670
AL000682,EV001672,TRI-R00921,14368,USD,2023-01-19T17:01:13+00:00,TRI/SRC/allocations/01672
AL000683,EV001674,TRI-R00922,9809,USD,2022-09-14T16:04:03+00:00,TRI/SRC/allocations/01674
AL000684,EV001678,TRI-R00924,13617,USD,2022-10-18T05:37:03+00:00,TRI/SRC/allocations/01679
AL000685,EV001678,TRI-R00925,8005,USD,2022-10-17T22:32:58+00:00,TRI/SRC/allocations/01679
AL000686,EV001682,TRI-R00927,23033,USD,2023-01-20T23:52:30+00:00,TRI/SRC/allocations/01682
AL000687,EV001686,TRI-R00929,200222,USD,2022-09-20T12:00:26+00:00,TRI/SRC/allocations/01686
AL000688,EV001688,TRI-R00930,25752,USD,2023-06-18T22:30:43+00:00,TRI/SRC/allocations/01688
AL000689,EV001690,TRI-R00931,17807,USD,2022-10-02T00:31:23+00:00,TRI/SRC/allocations/01690
AL000690,EV001693,TRI-R00933,2500,USD,2022-12-28T02:58:43+00:00,TRI/SRC/allocations/01693
AL000691,EV001695,TRI-R00934,22825,USD,2023-04-07T12:53:36+00:00,TRI/SRC/allocations/01695
AL000692,EV001697,TRI-R00935,32619,USD,2022-08-01T20:46:16+00:00,TRI/SRC/allocations/01697
AL000693,EV001699,TRI-R00936,148899,USD,2023-02-14T05:31:37+00:00,TRI/SRC/allocations/01699
AL000694,EV001701,TRI-R00937,2847,USD,2023-01-16T23:10:21+00:00,TRI/SRC/allocations/01701
AL000695,EV001703,TRI-R00938,16214,USD,2022-08-27T07:37:16+00:00,TRI/SRC/allocations/01703
AL000696,EV001705,TRI-R00939,5447,USD,2023-08-02T22:31:27+00:00,TRI/SRC/allocations/01705
AL000697,EV001707,TRI-R00940,5069,USD,2022-08-03T20:22:42+00:00,TRI/SRC/allocations/01707
AL000698,EV001710,TRI-R00942,6558,USD,2023-04-02T13:42:55+00:00,TRI/SRC/allocations/01710
AL000699,EV001714,TRI-R00944,1491,USD,2023-10-17T07:39:57+00:00,TRI/SRC/allocations/01714
AL000700,EV001717,TRI-R00945,10398,USD,2023-10-04T13:20:55+00:00,TRI/SRC/allocations/01717
AL000701,EV001721,TRI-R00948,8612,USD,2023-05-02T10:40:09+00:00,TRI/SRC/allocations/01721
AL000702,EV001723,TRI-R00949,11621,USD,2023-07-01T15:17:56+00:00,TRI/SRC/allocations/01723
AL000703,EV001725,TRI-R00950,37562,USD,2023-05-13T17:57:54+00:00,TRI/SRC/allocations/01725
AL000704,EV001727,TRI-R00951,38796,USD,2023-07-02T14:04:23+00:00,TRI/SRC/allocations/01727
AL000705,EV001729,TRI-R00952,4198,USD,2023-07-06T03:36:01+00:00,TRI/SRC/allocations/01729
AL000706,EV001731,TRI-R00953,4463,USD,2022-11-10T20:59:12+00:00,TRI/SRC/allocations/01731
AL000707,EV001733,TRI-R00954,6164,USD,2023-01-15T09:24:16+00:00,TRI/SRC/allocations/01733
AL000708,EV001735,TRI-R00955,6349,USD,2022-08-13T00:06:06+00:00,TRI/SRC/allocations/01735
AL000709,EV001737,TRI-R00956,11680,USD,2023-04-05T16:32:52+00:00,TRI/SRC/allocations/01737
AL000710,EV001739,TRI-R00957,13311,USD,2023-08-26T02:48:25+00:00,TRI/SRC/allocations/01739
AL000711,EV001742,TRI-R00959,4619,USD,2023-04-26T22:19:28+00:00,TRI/SRC/allocations/01742
AL000712,EV001744,TRI-R00960,2806,USD,2022-11-02T12:47:57+00:00,TRI/SRC/allocations/01744
AL000713,EV001746,TRI-R00961,11166,USD,2023-02-02T22:38:45+00:00,TRI/SRC/allocations/01746
AL000714,EV001748,TRI-R00962,2442,USD,2023-08-21T16:41:19+00:00,TRI/SRC/allocations/01748
AL000715,EV001750,TRI-R00963,20688,USD,2022-08-24T22:47:36+00:00,TRI/SRC/allocations/01750
AL000716,EV001752,TRI-R00964,138102,USD,2023-07-25T18:25:33+00:00,TRI/SRC/allocations/01752
AL000717,EV001754,TRI-R00965,9805,USD,2023-02-23T22:16:52+00:00,TRI/SRC/allocations/01754
AL000718,EV001756,TRI-R00966,4503,USD,2023-07-19T22:26:19+00:00,TRI/SRC/allocations/01756
AL000719,EV001758,TRI-R00967,4894,USD,2023-05-27T02:40:58+00:00,TRI/SRC/allocations/01758
AL000720,EV001760,TRI-R00968,60488,USD,2023-07-24T05:24:16+00:00,TRI/SRC/allocations/01760
AL000721,EV001763,TRI-R00970,10117,USD,2023-08-31T23:43:24+00:00,TRI/SRC/allocations/01763
AL000722,EV001765,TRI-R00971,104153,USD,2023-04-26T04:19:20+00:00,TRI/SRC/allocations/01765
AL000723,EV001768,TRI-R00972,3900,USD,2023-02-28T07:36:11+00:00,TRI/SRC/allocations/01768
AL000724,EV001772,TRI-R00974,10416,USD,2023-01-29T13:32:28+00:00,TRI/SRC/allocations/01772
AL000725,EV001774,TRI-R00975,1996,USD,2022-08-02T18:48:52+00:00,TRI/SRC/allocations/01775
AL000726,EV001774,TRI-R00976,1371,USD,2022-08-01T10:11:13+00:00,TRI/SRC/allocations/01775
AL000727,EV001777,TRI-R00977,6115,USD,2023-04-20T15:51:57+00:00,TRI/SRC/allocations/01778
AL000728,EV001777,TRI-R00978,2986,USD,2023-04-17T16:55:33+00:00,TRI/SRC/allocations/01778
AL000729,EV001780,TRI-R00979,14065,USD,2023-01-05T19:25:26+00:00,TRI/SRC/allocations/01780
AL000730,EV001782,TRI-R00980,16378,USD,2023-09-05T23:24:20+00:00,TRI/SRC/allocations/01782
AL000731,EV001784,TRI-R00981,18046,USD,2023-03-02T04:57:23+00:00,TRI/SRC/allocations/01784
AL000732,EV001786,TRI-R00982,2500,USD,2023-08-29T22:36:51+00:00,TRI/SRC/allocations/01786
AL000733,EV001788,TRI-R00983,2717,USD,2023-10-23T22:51:00+00:00,TRI/SRC/allocations/01788
AL000734,EV001790,TRI-R00984,15052,USD,2023-07-18T17:15:27+00:00,TRI/SRC/allocations/01790
AL000735,EV001792,TRI-R00985,40889,USD,2023-01-27T22:37:42+00:00,TRI/SRC/allocations/01792
AL000736,EV001794,TRI-R00986,11301,USD,2023-10-15T06:34:57+00:00,TRI/SRC/allocations/01794
AL000737,EV001796,TRI-R00987,21180,USD,2023-05-17T12:36:13+00:00,TRI/SRC/allocations/01796
AL000738,EV001798,TRI-R00988,3494,USD,2022-09-26T19:39:35+00:00,TRI/SRC/allocations/01798
AL000739,EV001803,TRI-R00991,10578,USD,2022-10-22T03:51:18+00:00,TRI/SRC/allocations/01803
AL000740,EV001805,TRI-R00992,51818,USD,2022-10-22T03:29:47+00:00,TRI/SRC/allocations/01805
AL000741,EV001807,TRI-R00993,14916,USD,2023-05-22T04:06:58+00:00,TRI/SRC/allocations/01807
AL000742,EV001810,TRI-R00995,89039,USD,2023-01-06T01:19:06+00:00,TRI/SRC/allocations/01810
AL000743,EV001812,TRI-R00996,43342,USD,2023-08-24T05:15:29+00:00,TRI/SRC/allocations/01812
AL000744,EV001815,TRI-R00998,206620,USD,2023-03-24T17:57:42+00:00,TRI/SRC/allocations/01815
AL000745,EV001817,TRI-R00999,87872,USD,2023-02-10T00:50:32+00:00,TRI/SRC/allocations/01817
AL000746,EV001819,TRI-R01000,19683,USD,2023-01-02T02:21:57+00:00,TRI/SRC/allocations/01819
