allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000507,EV001240,PG-R00682,6179,USD,2023-08-23T03:09:53-07:00,TRI/SRC/allocations/01241
AL000508,EV001240,PG-R00683,2698,USD,2023-08-21T17:14:41-07:00,TRI/SRC/allocations/01241
AL000509,EV001243,PG-R00684,19576,USD,2022-12-27T18:32:02-08:00,TRI/SRC/allocations/01243
AL000510,EV001246,PG-R00686,6599,USD,2022-10-04T09:07:49-07:00,TRI/SRC/allocations/01246
AL000511,EV001250,PG-R00688,21898,USD,2023-07-31T15:35:13-07:00,TRI/SRC/allocations/01250
AL000512,EV001252,PG-R00689,4716,USD,2023-03-06T09:30:18-08:00,TRI/SRC/allocations/01252
AL000513,EV001254,PG-R00690,34980,USD,2022-12-09T12:36:00-08:00,TRI/SRC/allocations/01254
AL000514,EV001257,PG-R00692,3606,USD,2022-07-20T16:13:32-07:00,TRI/SRC/allocations/01257
AL000515,EV001259,PG-R00693,3792,USD,2022-11-01T15:28:28-07:00,TRI/SRC/allocations/01259
AL000516,EV001261,PG-R00694,10706,USD,2022-12-15T03:58:32-08:00,TRI/SRC/allocations/01261
AL000517,EV001263,PG-R00695,37881,USD,2023-08-05T16:19:31-07:00,TRI/SRC/allocations/01263
AL000518,EV001265,PG-R00696,4336,USD,2022-12-05T10:09:21-08:00,TRI/SRC/allocations/01265
AL000519,EV001267,PG-R00697,5571,USD,2023-04-17T14:35:56-07:00,TRI/SRC/allocations/01267
AL000520,EV001271,PG-R00699,11055,USD,2022-12-12T15:07:46-08:00,TRI/SRC/allocations/01271
AL000521,EV001273,PG-R00700,6459,USD,2023-05-01T08:54:59-07:00,TRI/SRC/allocations/01273
AL000522,EV001277,PG-R00702,13567,USD,2022-08-01T13:45:24-07:00,TRI/SRC/allocations/01277
AL000523,EV001279,PG-R00703,37161,USD,2023-04-10T13:47:28-07:00,TRI/SRC/allocations/01279
AL000524,EV001281,PG-R00704,10544,USD,2023-07-19T00:31:07-07:00,TRI/SRC/allocations/01281
AL000525,EV001285,PG-R00706,25179,USD,2023-08-17T19:02:28-07:00,TRI/SRC/allocations/01285
AL000526,EV001287,PG-R00707,2332,USD,2022-10-10T10:39:00-07:00,TRI/SRC/allocations/01287
AL000527,EV001289,PG-R00708,17021,USD,2022-11-28T15:31:47-08:00,TRI/SRC/allocations/01289
AL000528,EV001291,PG-R00709,3482,USD,2023-09-06T22:23:36-07:00,TRI/SRC/allocations/01291
AL000529,EV001293,PG-R00710,78517,USD,2022-11-14T15:22:10-08:00,TRI/SRC/allocations/01293
AL000530,EV001295,PG-R00711,14118,USD,2023-05-18T00:56:46-07:00,TRI/SRC/allocations/01295
AL000531,EV001297,PG-R00712,4767,USD,2023-06-09T20:50:10-07:00,TRI/SRC/allocations/01297
AL000532,EV001299,PG-R00713,2500,USD,2023-08-07T11:26:52-07:00,TRI/SRC/allocations/01299
AL000533,EV001303,PG-R00715,34306,USD,2023-04-23T03:39:52-07:00,TRI/SRC/allocations/01303
AL000534,EV001305,PG-R00716,24921,USD,2023-02-12T02:17:46-08:00,TRI/SRC/allocations/01305
AL000535,EV001307,PG-R00717,11690,USD,2023-08-30T09:30:05-07:00,TRI/SRC/allocations/01307
AL000536,EV001310,PG-R00719,11891,USD,2022-09-23T05:51:03-07:00,TRI/SRC/allocations/01311
AL000537,EV001310,PG-R00720,8840,USD,2022-11-08T13:55:38-08:00,TRI/SRC/allocations/01311
AL000538,EV001316,PG-R00723,44966,USD,2023-09-27T10:28:12-07:00,TRI/SRC/allocations/01316
AL000539,EV001318,PG-R00724,8188,USD,2023-03-27T17:33:08-07:00,TRI/SRC/allocations/01318
AL000540,EV001321,PG-R00726,22958,USD,2022-10-22T20:15:06-07:00,TRI/SRC/allocations/01321
AL000541,EV001323,PG-R00727,64705,USD,2023-09-27T20:49:48-07:00,TRI/SRC/allocations/01323
AL000542,EV001325,PG-R00728,6765,USD,2023-02-02T06:36:17-08:00,TRI/SRC/allocations/01326
AL000543,EV001325,PG-R00729,6768,USD,2023-01-30T20:14:13-08:00,TRI/SRC/allocations/01326
AL000544,EV001328,PG-R00730,30456,USD,2023-01-22T12:59:15-08:00,TRI/SRC/allocations/01328
AL000545,EV001330,PG-R00731,31948,USD,2023-07-21T14:42:21-07:00,TRI/SRC/allocations/01330
AL000546,EV001332,PG-R00732,7371,USD,2022-10-18T14:08:22-07:00,TRI/SRC/allocations/01332
AL000547,EV001336,PG-R00734,35166,USD,2023-10-09T23:37:59-07:00,TRI/SRC/allocations/01336
AL000548,EV001338,PG-R00735,4976,USD,2022-08-05T14:59:26-07:00,TRI/SRC/allocations/01338
AL000549,EV001340,PG-R00736,15725,USD,2023-08-12T02:11:06-07:00,TRI/SRC/allocations/01340
AL000550,EV001342,PG-R00737,5127,USD,2023-05-14T01:28:48-07:00,TRI/SRC/allocations/01342
AL000551,EV001344,PG-R00738,69082,USD,2023-08-10T16:21:17-07:00,TRI/SRC/allocations/01344
AL000552,EV001346,PG-R00739,10447,USD,2023-09-05T21:14:33-07:00,TRI/SRC/allocations/01346
AL000553,EV001348,PG-R00740,12517,USD,2022-10-19T18:09:24-07:00,TRI/SRC/allocations/01348
AL000554,EV001350,PG-R00741,4928,USD,2023-09-07T23:02:13-07:00,TRI/SRC/allocations/01350
AL000555,EV001355,PG-R00744,13207,USD,2022-08-31T19:16:42-07:00,TRI/SRC/allocations/01355
AL000556,EV001357,PG-R00745,4888,USD,2022-12-09T02:37:12-08:00,TRI/SRC/allocations/01357
AL000557,EV001359,PG-R00746,18431,USD,2023-09-29T07:30:47-07:00,TRI/SRC/allocations/01359
AL000558,EV001361,PG-R00747,23965,USD,2023-01-26T00:02:43-08:00,TRI/SRC/allocations/01361
AL000559,EV001363,PG-R00748,63714,USD,2023-04-26T01:42:17-07:00,TRI/SRC/allocations/01363
AL000560,EV001365,PG-R00749,11777,USD,2022-12-07T20:15:09-08:00,TRI/SRC/allocations/01365
AL000561,EV001368,PG-R00751,33158,USD,2022-08-08T14:17:42-07:00,TRI/SRC/allocations/01368
AL000562,EV001370,PG-R00752,15391,USD,2022-09-17T22:13:27-07:00,TRI/SRC/allocations/01370
AL000563,EV001372,PG-R00753,7379,USD,2023-04-13T12:38:05-07:00,TRI/SRC/allocations/01372
AL000564,EV001374,PG-R00754,15490,USD,2022-12-20T04:17:34-08:00,TRI/SRC/allocations/01374
AL000565,EV001376,PG-R00755,107913,USD,2022-10-08T16:13:11-07:00,TRI/SRC/allocations/01376
AL000566,EV001378,PG-R00756,196189,USD,2023-08-18T15:44:54-07:00,TRI/SRC/allocations/01378
AL000567,EV001380,PG-R00757,12686,USD,2023-09-26T10:15:49-07:00,TRI/SRC/allocations/01380
AL000568,EV001382,PG-R00758,82059,USD,2023-06-05T17:44:20-07:00,TRI/SRC/allocations/01382
AL000569,EV001386,PG-R00760,15086,USD,2022-12-12T05:18:23-08:00,TRI/SRC/allocations/01386
AL000570,EV001389,PG-R00761,8552,USD,2023-05-02T21:46:20-07:00,TRI/SRC/allocations/01389
AL000571,EV001391,PG-R00762,14022,USD,2022-11-27T01:03:39-08:00,TRI/SRC/allocations/01391
AL000572,EV001395,PG-R00764,3510,USD,2023-09-08T21:58:27-07:00,TRI/SRC/allocations/01395
AL000573,EV001400,PG-R00767,50782,USD,2023-11-13T13:50:15-08:00,TRI/SRC/allocations/01400
AL000574,EV001402,PG-R00768,11665,USD,2022-10-03T12:48:31-07:00,TRI/SRC/allocations/01402
AL000575,EV001404,PG-R00769,17371,USD,2022-10-27T18:45:18-07:00,TRI/SRC/allocations/01404
AL000576,EV001406,PG-R00770,10870,USD,2023-07-18T16:02:11-07:00,TRI/SRC/allocations/01406
AL000577,EV001408,PG-R00771,4304,USD,2022-11-30T13:32:45-08:00,TRI/SRC/allocations/01408
AL000578,EV001410,PG-R00772,104949,USD,2023-02-26T18:38:30-08:00,TRI/SRC/allocations/01410
AL000579,EV001412,PG-R00773,27028,USD,2022-09-08T20:26:31-07:00,TRI/SRC/allocations/01412
AL000580,EV001414,PG-R00774,77951,USD,2022-09-13T21:41:34-07:00,TRI/SRC/allocations/01414
AL000581,EV001418,PG-R00777,8104,USD,2022-11-22T04:35:35-08:00,TRI/SRC/allocations/01418
AL000582,EV001420,PG-R00778,79625,USD,2023-06-28T14:00:04-07:00,TRI/SRC/allocations/01420
AL000583,EV001427,PG-R00782,22074,USD,2023-08-31T11:34:08-07:00,TRI/SRC/allocations/01427
AL000584,EV001434,PG-R00786,40615,USD,2023-04-24T04:11:33-07:00,TRI/SRC/allocations/01434
AL000585,EV001436,PG-R00787,5602,USD,2022-10-15T23:46:33-07:00,TRI/SRC/allocations/01436
AL000586,EV001439,PG-R00789,21642,USD,2023-06-20T14:29:21-07:00,TRI/SRC/allocations/01439
AL000587,EV001443,PG-R00791,58990,USD,2023-05-14T05:22:17-07:00,TRI/SRC/allocations/01443
AL000588,EV001445,PG-R00792,16062,USD,2023-08-21T19:25:34-07:00,TRI/SRC/allocations/01446
AL000589,EV001445,PG-R00793,10428,USD,2023-08-21T13:05:54-07:00,TRI/SRC/allocations/01446
AL000590,EV001448,PG-R00794,8434,USD,2023-05-26T01:23:32-07:00,TRI/SRC/allocations/01448
AL000591,EV001451,PG-R00796,18083,USD,2022-10-03T13:23:17-07:00,TRI/SRC/allocations/01451
AL000592,EV001453,PG-R00797,17100,USD,2023-11-01T13:21:36-07:00,TRI/SRC/allocations/01454
AL000593,EV001453,PG-R00798,8592,USD,2023-11-07T23:12:40-08:00,TRI/SRC/allocations/01454
AL000594,EV001456,PG-R00799,71991,USD,2023-10-06T03:21:58-07:00,TRI/SRC/allocations/01456
AL000595,EV001463,PG-R00803,17142,USD,2022-10-31T19:02:44-07:00,TRI/SRC/allocations/01463
AL000596,EV001467,PG-R00806,32076,USD,2023-04-29T00:46:29-07:00,TRI/SRC/allocations/01467
AL000597,EV001471,PG-R00808,24363,USD,2023-10-09T09:25:38-07:00,TRI/SRC/allocations/01471
AL000598,EV001473,PG-R00809,86098,USD,2023-02-13T23:02:46-08:00,TRI/SRC/allocations/01473
AL000599,EV001475,PG-R00810,7704,USD,2023-08-14T14:33:22-07:00,TRI/SRC/allocations/01475
AL000600,EV001477,PG-R00811,2825,USD,2023-08-19T11:39:56-07:00,TRI/SRC/allocations/01477
AL000601,EV001481,PG-R00813,3414,USD,2023-07-13T02:06:36-07:00,TRI/SRC/allocations/01481
AL000602,EV001483,PG-R00814,24488,USD,2023-01-25T20:48:52-08:00,TRI/SRC/allocations/01483
AL000603,EV001485,PG-R00815,12470,USD,2022-09-13T21:49:59-07:00,TRI/SRC/allocations/01485
AL000604,EV001487,PG-R00816,40662,USD,2023-09-23T11:12:05-07:00,TRI/SRC/allocations/01487
AL000605,EV001491,PG-R00818,43107,USD,2023-01-26T16:55:51-08:00,TRI/SRC/allocations/01491
AL000606,EV001493,PG-R00819,74526,USD,2023-03-02T13:08:19-08:00,TRI/SRC/allocations/01493
AL000607,EV001496,PG-R00820,6078,USD,2023-04-29T18:07:24-07:00,TRI/SRC/allocations/01496
AL000608,EV001500,PG-R00822,13616,USD,2022-11-22T16:48:51-08:00,TRI/SRC/allocations/01500
AL000609,EV001502,PG-R00823,5332,USD,2022-09-13T12:29:28-07:00,TRI/SRC/allocations/01502
AL000610,EV001506,PG-R00825,6353,USD,2022-10-11T19:41:21-07:00,TRI/SRC/allocations/01507
AL000611,EV001506,PG-R00826,7561,USD,2022-10-17T17:34:30-07:00,TRI/SRC/allocations/01507
AL000612,EV001509,PG-R00827,4010,USD,2022-12-10T23:00:00-08:00,TRI/SRC/allocations/01509
AL000613,EV001513,PG-R00829,4715,USD,2023-08-08T17:54:27-07:00,TRI/SRC/allocations/01513
AL000614,EV001515,PG-R00830,146766,USD,2022-10-17T09:19:45-07:00,TRI/SRC/allocations/01515
AL000615,EV001517,PG-R00831,119460,USD,2022-09-22T07:18:58-07:00,TRI/SRC/allocations/01517
AL000616,EV001519,PG-R00832,9438,USD,2023-01-25T07:43:08-08:00,TRI/SRC/allocations/01519
AL000617,EV001521,PG-R00833,2500,USD,2022-11-30T11:38:48-08:00,TRI/SRC/allocations/01521
AL000618,EV001524,PG-R00835,24891,USD,2023-08-05T23:52:29-07:00,TRI/SRC/allocations/01525
AL000619,EV001524,PG-R00836,28110,USD,2023-08-02T21:18:08-07:00,TRI/SRC/allocations/01525
AL000620,EV001527,PG-R00837,154556,USD,2023-03-26T20:51:58-07:00,TRI/SRC/allocations/01527
AL000621,EV001530,PG-R00839,45517,USD,2023-05-16T10:03:29-07:00,TRI/SRC/allocations/01530
AL000622,EV001532,PG-R00840,9095,USD,2023-10-28T06:44:51-07:00,TRI/SRC/allocations/01532
AL000623,EV001535,PG-R00842,2531,USD,2023-07-19T12:27:00-07:00,TRI/SRC/allocations/01536
AL000624,EV001535,PG-R00843,3078,USD,2023-07-04T10:48:37-07:00,TRI/SRC/allocations/01536
AL000625,EV001538,PG-R00844,35174,USD,2023-01-23T12:00:32-08:00,TRI/SRC/allocations/01539
AL000626,EV001538,PG-R00845,22162,USD,2023-01-23T14:31:04-08:00,TRI/SRC/allocations/01539
AL000627,EV001542,PG-R00847,82802,USD,2022-10-27T13:36:41-07:00,TRI/SRC/allocations/01542
AL000628,EV001544,PG-R00848,8648,USD,2022-10-02T18:33:53-07:00,TRI/SRC/allocations/01544
AL000629,EV001546,PG-R00849,18186,USD,2023-05-29T15:49:45-07:00,TRI/SRC/allocations/01546
AL000630,EV001551,PG-R00852,41427,USD,2023-09-13T16:43:24-07:00,TRI/SRC/allocations/01551
AL000631,EV001553,PG-R00853,22841,USD,2023-02-13T18:11:49-08:00,TRI/SRC/allocations/01553
AL000632,EV001555,PG-R00854,11568,USD,2023-03-13T14:57:29-07:00,TRI/SRC/allocations/01555
AL000633,EV001558,PG-R00856,79962,USD,2023-08-23T13:45:35-07:00,TRI/SRC/allocations/01558
AL000634,EV001564,PG-R00859,9899,USD,2022-10-17T06:21:58-07:00,NDX/SRC/allocations/01564
AL000635,EV001566,PG-R00860,4129,USD,2022-11-15T07:53:13-08:00,NDX/SRC/allocations/01566
AL000636,EV001568,PG-R00861,66285,USD,2023-02-05T08:31:05-08:00,NDX/SRC/allocations/01568
AL000637,EV001570,PG-R00862,5987,USD,2022-10-17T14:38:44-07:00,NDX/SRC/allocations/01570
AL000638,EV001572,PG-R00863,10638,USD,2023-04-27T07:35:15-07:00,NDX/SRC/allocations/01572
AL000639,EV001574,PG-R00864,7819,USD,2023-08-28T23:07:23-07:00,NDX/SRC/allocations/01574
AL000640,EV001579,PG-R00867,27347,USD,2022-08-26T14:52:38-07:00,NDX/SRC/allocations/01579
AL000641,EV001581,PG-R00868,6394,USD,2023-02-27T08:47:45-08:00,NDX/SRC/allocations/01581
AL000642,EV001583,PG-R00869,6786,USD,2023-07-29T00:42:57-07:00,NDX/SRC/allocations/01583
AL000643,EV001586,PG-R00871,22967,USD,2022-12-13T06:16:41-08:00,NDX/SRC/allocations/01586
AL000644,EV001588,PG-R00872,12142,USD,2023-10-06T20:27:49-07:00,NDX/SRC/allocations/01588
AL000645,EV001590,PG-R00873,42844,USD,2022-09-30T13:01:15-07:00,NDX/SRC/allocations/01590
AL000646,EV001592,PG-R00874,17446,USD,2023-01-23T11:52:08-08:00,NDX/SRC/allocations/01592
AL000647,EV001596,PG-R00877,6407,USD,2022-10-12T19:13:17-07:00,NDX/SRC/allocations/01596
AL000648,EV001599,PG-R00879,12007,USD,2023-05-31T09:17:41-07:00,NDX/SRC/allocations/01599
AL000649,EV001601,PG-R00880,5384,USD,2022-09-15T20:13:58-07:00,NDX/SRC/allocations/01601
AL000650,EV001603,PG-R00881,97537,USD,2023-03-13T20:12:05-07:00,NDX/SRC/allocations/01603
AL000651,EV001605,PG-R00882,4086,USD,2023-05-27T15:19:18-07:00,NDX/SRC/allocations/01605
AL000652,EV001607,PG-R00883,5961,USD,2022-08-23T10:32:02-07:00,NDX/SRC/allocations/01607
AL000653,EV001609,PG-R00884,21061,USD,2023-07-17T17:19:41-07:00,NDX/SRC/allocations/01609
AL000654,EV001613,PG-R00886,21576,USD,2023-01-08T16:49:05-08:00,NDX/SRC/allocations/01613
AL000655,EV001615,PG-R00887,58635,USD,2023-04-04T16:41:34-07:00,NDX/SRC/allocations/01616
AL000656,EV001615,PG-R00888,48671,USD,2023-04-03T11:30:30-07:00,NDX/SRC/allocations/01616
AL000657,EV001618,PG-R00889,4689,USD,2023-02-03T12:20:48-08:00,NDX/SRC/allocations/01618
AL000658,EV001620,PG-R00890,6548,USD,2023-04-14T06:53:32-07:00,NDX/SRC/allocations/01620
AL000659,EV001622,PG-R00891,4126,USD,2023-01-09T11:01:22-08:00,NDX/SRC/allocations/01623
AL000660,EV001622,PG-R00892,3783,USD,2023-01-09T12:46:42-08:00,NDX/SRC/allocations/01623
AL000661,EV001625,PG-R00893,29590,USD,2023-02-24T09:57:43-08:00,NDX/SRC/allocations/01625
AL000662,EV001628,PG-R00895,11135,USD,2022-09-20T09:00:37-07:00,NDX/SRC/allocations/01628
AL000663,EV001631,PG-R00897,1898,USD,2022-08-06T03:02:02-07:00,NDX/SRC/allocations/01631
AL000664,EV001633,PG-R00898,6024,USD,2023-07-25T19:36:40-07:00,NDX/SRC/allocations/01633
AL000665,EV001635,PG-R00899,94288,USD,2022-11-02T13:15:07-07:00,NDX/SRC/allocations/01636
AL000666,EV001635,PG-R00900,89843,USD,2022-10-31T09:18:36-07:00,NDX/SRC/allocations/01636
AL000667,EV001638,PG-R00901,18345,USD,2023-07-06T11:52:03-07:00,NDX/SRC/allocations/01638
AL000668,EV001640,PG-R00902,161019,USD,2023-06-10T07:48:24-07:00,NDX/SRC/allocations/01640
AL000669,EV001642,PG-R00903,9969,USD,2022-08-19T18:48:37-07:00,NDX/SRC/allocations/01642
AL000670,EV001644,PG-R00904,4103,USD,2022-12-21T19:42:08-08:00,NDX/SRC/allocations/01644
AL000671,EV001648,PG-R00906,6895,USD,2022-09-14T05:25:02-07:00,NDX/SRC/allocations/01648
AL000672,EV001650,PG-R00907,3757,USD,2023-06-02T11:52:44-07:00,NDX/SRC/allocations/01651
AL000673,EV001650,PG-R00908,3947,USD,2023-06-16T09:45:32-07:00,NDX/SRC/allocations/01651
AL000674,EV001657,PG-R00911,11996,USD,2023-07-03T16:21:01-07:00,NDX/SRC/allocations/01657
AL000675,EV001659,PG-R00912,31716,USD,2023-10-19T05:32:15-07:00,NDX/SRC/allocations/01659
AL000676,EV001663,PG-R00915,13554,USD,2023-04-02T18:17:20-07:00,NDX/SRC/allocations/01663
AL000677,EV001665,PG-R00916,13589,USD,2022-11-07T16:17:48-08:00,NDX/SRC/allocations/01665
AL000678,EV001667,PG-R00917,15853,USD,2022-11-28T14:04:09-08:00,NDX/SRC/allocations/01667
AL000679,EV001669,PG-R00918,41218,USD,2022-11-18T02:15:27-08:00,NDX/SRC/allocations/01669
AL000680,EV001671,PG-R00919,175737,USD,2023-04-24T14:49:30-07:00,NDX/SRC/allocations/01671
AL000681,EV001673,PG-R00920,12105,USD,2022-12-07T10:12:54-08:00,NDX/SRC/allocations/01673
AL000682,EV001675,PG-R00921,42463,USD,2023-07-12T09:45:36-07:00,NDX/SRC/allocations/01675
AL000683,EV001677,PG-R00922,85851,USD,2022-10-03T07:22:33-07:00,NDX/SRC/allocations/01677
AL000684,EV001679,PG-R00923,11600,USD,2022-11-23T01:19:44-08:00,NDX/SRC/allocations/01679
AL000685,EV001681,PG-R00924,6658,USD,2022-09-14T17:40:31-07:00,NDX/SRC/allocations/01681
AL000686,EV001683,PG-R00925,12991,USD,2023-06-26T10:00:43-07:00,NDX/SRC/allocations/01683
AL000687,EV001685,PG-R00926,9419,USD,2022-11-08T06:48:44-08:00,NDX/SRC/allocations/01685
AL000688,EV001688,PG-R00928,6477,USD,2022-10-11T05:02:11-07:00,NDX/SRC/allocations/01688
AL000689,EV001690,PG-R00929,39026,USD,2023-02-02T01:01:58-08:00,NDX/SRC/allocations/01690
AL000690,EV001694,PG-R00932,22660,USD,2023-04-06T08:29:51-07:00,NDX/SRC/allocations/01694
AL000691,EV001698,PG-R00935,6674,USD,2023-08-03T12:15:22-07:00,NDX/SRC/allocations/01698
AL000692,EV001700,PG-R00936,8510,USD,2023-04-29T19:28:28-07:00,NDX/SRC/allocations/01700
AL000693,EV001702,PG-R00937,5274,USD,2022-12-31T04:18:43-08:00,NDX/SRC/allocations/01702
AL000694,EV001706,PG-R00939,6274,USD,2023-07-11T16:59:08-07:00,NDX/SRC/allocations/01706
AL000695,EV001712,PG-R00942,4402,USD,2023-06-22T12:13:56-07:00,NDX/SRC/allocations/01712
AL000696,EV001714,PG-R00943,58106,USD,2022-12-01T15:19:36-08:00,NDX/SRC/allocations/01714
AL000697,EV001716,PG-R00944,10184,USD,2023-03-25T16:43:40-07:00,NDX/SRC/allocations/01716
AL000698,EV001718,PG-R00945,123650,USD,2023-03-09T06:24:10-08:00,NDX/SRC/allocations/01718
AL000699,EV001720,PG-R00946,3908,USD,2023-01-10T09:24:43-08:00,NDX/SRC/allocations/01720
AL000700,EV001722,PG-R00947,47020,USD,2022-11-07T06:04:41-08:00,NDX/SRC/allocations/01722
AL000701,EV001724,PG-R00948,12817,USD,2023-07-24T07:50:41-07:00,NDX/SRC/allocations/01724
AL000702,EV001726,PG-R00949,50567,USD,2023-03-20T03:16:15-07:00,NDX/SRC/allocations/01726
AL000703,EV001728,PG-R00950,32034,USD,2022-11-17T18:11:44-08:00,NDX/SRC/allocations/01728
AL000704,EV001730,PG-R00951,3571,USD,2022-07-21T16:11:52-07:00,NDX/SRC/allocations/01730
AL000705,EV001733,PG-R00953,19670,USD,2023-08-26T21:57:17-07:00,NDX/SRC/allocations/01733
AL000706,EV001735,PG-R00954,53222,USD,2023-01-09T12:01:08-08:00,NDX/SRC/allocations/01735
AL000707,EV001737,PG-R00955,8200,USD,2022-10-05T00:40:17-07:00,NDX/SRC/allocations/01738
AL000708,EV001737,PG-R00956,3994,USD,2022-10-05T13:59:02-07:00,NDX/SRC/allocations/01738
AL000709,EV001740,PG-R00957,4633,USD,2023-02-17T06:32:09-08:00,NDX/SRC/allocations/01740
AL000710,EV001742,PG-R00958,50319,USD,2023-02-07T03:14:49-08:00,NDX/SRC/allocations/01743
AL000711,EV001742,PG-R00959,59518,USD,2023-02-09T00:30:02-08:00,NDX/SRC/allocations/01743
AL000712,EV001748,PG-R00962,54685,USD,2022-07-30T08:46:18-07:00,NDX/SRC/allocations/01748
AL000713,EV001750,PG-R00963,51900,USD,2023-06-26T08:36:07-07:00,NDX/SRC/allocations/01750
AL000714,EV001752,PG-R00964,7984,USD,2023-09-30T18:58:32-07:00,NDX/SRC/allocations/01752
AL000715,EV001754,PG-R00965,7650,USD,2023-10-06T11:10:36-07:00,NDX/SRC/allocations/01754
AL000716,EV001756,PG-R00966,6604,USD,2022-09-12T14:34:06-07:00,NDX/SRC/allocations/01756
AL000717,EV001758,PG-R00967,11137,USD,2023-05-23T11:40:47-07:00,NDX/SRC/allocations/01758
AL000718,EV001760,PG-R00968,7935,USD,2022-07-30T02:18:54-07:00,NDX/SRC/allocations/01760
AL000719,EV001763,PG-R00970,12463,USD,2023-01-20T21:13:33-08:00,NDX/SRC/allocations/01763
AL000720,EV001766,PG-R00972,7745,USD,2023-08-08T10:15:00-07:00,NDX/SRC/allocations/01766
AL000721,EV001770,PG-R00975,16204,USD,2023-08-05T09:49:11-07:00,NDX/SRC/allocations/01770
AL000722,EV001772,PG-R00976,3965,USD,2022-07-25T20:34:02-07:00,NDX/SRC/allocations/01772
AL000723,EV001774,PG-R00977,21452,USD,2022-10-26T20:18:17-07:00,NDX/SRC/allocations/01774
AL000724,EV001776,PG-R00978,7487,USD,2023-06-16T11:46:44-07:00,NDX/SRC/allocations/01777
AL000725,EV001776,PG-R00979,6562,USD,2023-06-20T17:25:06-07:00,NDX/SRC/allocations/01777
AL000726,EV001780,PG-R00980,8989,USD,2023-08-18T18:07:18-07:00,NDX/SRC/allocations/01780
AL000727,EV001782,PG-R00981,11125,USD,2023-09-06T00:00:26-07:00,NDX/SRC/allocations/01782
AL000728,EV001785,PG-R00983,96223,USD,2023-01-25T07:38:28-08:00,NDX/SRC/allocations/01786
AL000729,EV001785,PG-R00984,64009,USD,2023-01-25T07:27:06-08:00,NDX/SRC/allocations/01786
AL000730,EV001788,PG-R00985,8222,USD,2022-10-10T23:58:15-07:00,NDX/SRC/allocations/01788
AL000731,EV001792,PG-R00987,55705,USD,2022-12-22T15:47:29-08:00,NDX/SRC/allocations/01792
AL000732,EV001794,PG-R00988,26188,USD,2023-10-06T11:46:29-07:00,NDX/SRC/allocations/01794
AL000733,EV001796,PG-R00989,13360,USD,2023-05-25T09:00:35-07:00,NDX/SRC/allocations/01796
AL000734,EV001798,PG-R00990,7162,USD,2023-08-08T23:12:08-07:00,NDX/SRC/allocations/01798
AL000735,EV001802,PG-R00992,6947,USD,2023-02-21T11:34:24-08:00,NDX/SRC/allocations/01802
AL000736,EV001806,PG-R00995,20073,USD,2022-07-28T19:11:05-07:00,NDX/SRC/allocations/01806
AL000737,EV001808,PG-R00996,4894,USD,2023-09-09T15:02:47-07:00,NDX/SRC/allocations/01808
AL000738,EV001812,PG-R00998,15785,USD,2023-10-09T11:59:14-07:00,NDX/SRC/allocations/01812
AL000739,EV001816,PG-R01000,3625,USD,2023-09-17T07:21:10-07:00,NDX/SRC/allocations/01817
AL000740,EV001816,PG-R01001,2333,USD,2023-09-15T12:49:10-07:00,NDX/SRC/allocations/01817
AL000741,EV001820,PG-R01003,11803,USD,2023-02-08T08:13:00-08:00,NDX/SRC/allocations/01821
AL000742,EV001820,PG-R01004,10996,USD,2023-02-07T03:10:31-08:00,NDX/SRC/allocations/01821
AL000743,EV001823,PG-R01005,12917,USD,2023-09-09T08:04:40-07:00,NDX/SRC/allocations/01823
AL000744,EV001825,PG-R01006,14038,USD,2023-01-25T12:21:27-08:00,NDX/SRC/allocations/01825
AL000745,EV001827,PG-R01007,15969,USD,2023-06-09T13:46:06-07:00,NDX/SRC/allocations/01827
AL000746,EV001829,PG-R01008,9518,USD,2023-07-27T14:15:09-07:00,NDX/SRC/allocations/01829
AL000747,EV001831,PG-R01009,15399,USD,2023-06-29T04:33:58-07:00,NDX/SRC/allocations/01831
AL000748,EV001834,PG-R01010,9758,USD,2022-10-03T13:53:46-07:00,NDX/SRC/allocations/01835
AL000749,EV001834,PG-R01011,8982,USD,2022-10-04T19:04:25-07:00,NDX/SRC/allocations/01835
AL000750,EV001838,PG-R01013,73959,USD,2023-08-18T23:50:37-07:00,NDX/SRC/allocations/01838
AL000751,EV001840,PG-R01014,13367,USD,2022-09-27T19:13:56-07:00,NDX/SRC/allocations/01840
AL000752,EV001846,PG-R01018,10225,USD,2023-08-21T12:46:53-07:00,NDX/SRC/allocations/01846
AL000753,EV001848,PG-R01019,5393,USD,2022-10-13T19:03:28-07:00,NDX/SRC/allocations/01848
AL000754,EV001850,PG-R01020,24839,USD,2023-03-15T21:57:22-07:00,NDX/SRC/allocations/01850
AL000755,EV001852,PG-R01021,4356,USD,2023-03-14T14:50:11-07:00,NDX/SRC/allocations/01852
AL000756,EV001854,PG-R01022,83068,USD,2023-09-12T19:12:56-07:00,NDX/SRC/allocations/01854
AL000757,EV001857,PG-R01024,5710,USD,2023-08-18T12:55:10-07:00,NDX/SRC/allocations/01857
AL000758,EV001863,PG-R01028,19857,USD,2023-05-24T07:39:19-07:00,NDX/SRC/allocations/01863
AL000759,EV001865,PG-R01029,5853,USD,2023-03-28T19:41:22-07:00,NDX/SRC/allocations/01865
