allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000499,EV001233,TRI-R00670,22038,USD,2023-08-28T19:57:13+00:00,TRI/SRC/allocations/01233
AL000500,EV001238,TRI-R00673,20402,USD,2023-09-20T20:53:45+00:00,TRI/SRC/allocations/01239
AL000501,EV001238,TRI-R00674,22541,USD,2023-09-23T09:45:38+00:00,TRI/SRC/allocations/01239
AL000502,EV001241,TRI-R00675,19924,USD,2022-09-12T03:11:12+00:00,TRI/SRC/allocations/01241
AL000503,EV001247,TRI-R00680,26388,USD,2023-06-05T20:20:00+00:00,TRI/SRC/allocations/01247
AL000504,EV001249,TRI-R00681,3987,USD,2022-08-24T14:15:50+00:00,TRI/SRC/allocations/01249
AL000505,EV001253,TRI-R00684,26069,USD,2023-04-10T23:15:07+00:00,TRI/SRC/allocations/01253
AL000506,EV001256,TRI-R00686,8412,USD,2023-05-29T22:36:19+00:00,TRI/SRC/allocations/01256
AL000507,EV001258,TRI-R00687,28096,USD,2022-08-10T04:21:26+00:00,TRI/SRC/allocations/01258
AL000508,EV001260,TRI-R00688,14274,USD,2022-11-30T20:44:34+00:00,TRI/SRC/allocations/01260
AL000509,EV001266,TRI-R00691,5613,USD,2022-10-05T06:42:03+00:00,TRI/SRC/allocations/01266
AL000510,EV001268,TRI-R00692,15557,USD,2022-10-03T19:44:49+00:00,TRI/SRC/allocations/01268
AL000511,EV001272,TRI-R00694,36828,USD,2023-04-04T01:28:59+00:00,TRI/SRC/allocations/01272
AL000512,EV001274,TRI-R00695,26272,USD,2023-08-22T02:34:33+00:00,TRI/SRC/allocations/01274
AL000513,EV001276,TRI-R00696,28848,USD,2022-12-31T00:08:30+00:00,TRI/SRC/allocations/01276
AL000514,EV001278,TRI-R00697,16400,USD,2023-08-05T10:14:54+00:00,TRI/SRC/allocations/01278
AL000515,EV001280,TRI-R00698,69274,USD,2022-10-31T22:39:55+00:00,TRI/SRC/allocations/01280
AL000516,EV001282,TRI-R00699,5209,USD,2023-08-09T14:36:31+00:00,TRI/SRC/allocations/01282
AL000517,EV001284,TRI-R00700,8174,USD,2022-10-28T01:00:27+00:00,TRI/SRC/allocations/01284
AL000518,EV001286,TRI-R00701,13418,USD,2023-09-26T00:00:38+00:00,TRI/SRC/allocations/01286
AL000519,EV001288,TRI-R00702,89599,USD,2023-07-09T18:47:02+00:00,TRI/SRC/allocations/01288
AL000520,EV001292,TRI-R00704,9571,USD,2023-07-03T22:55:40+00:00,TRI/SRC/allocations/01292
AL000521,EV001296,TRI-R00707,75543,USD,2023-03-20T22:02:54+00:00,TRI/SRC/allocations/01296
AL000522,EV001298,TRI-R00708,9555,USD,2022-11-24T16:10:36+00:00,TRI/SRC/allocations/01298
AL000523,EV001301,TRI-R00710,3588,USD,2022-09-17T04:36:13+00:00,TRI/SRC/allocations/01302
AL000524,EV001301,TRI-R00711,2159,USD,2022-09-16T22:57:12+00:00,TRI/SRC/allocations/01302
AL000525,EV001304,TRI-R00712,20075,USD,2023-07-13T02:07:39+00:00,TRI/SRC/allocations/01304
AL000526,EV001307,TRI-R00714,5087,USD,2022-09-17T17:09:09+00:00,TRI/SRC/allocations/01307
AL000527,EV001309,TRI-R00715,1865,USD,2022-10-12T21:40:09+00:00,TRI/SRC/allocations/01310
AL000528,EV001309,TRI-R00716,1727,USD,2022-10-14T09:00:14+00:00,TRI/SRC/allocations/01310
AL000529,EV001312,TRI-R00717,48359,USD,2022-09-28T19:17:38+00:00,TRI/SRC/allocations/01312
AL000530,EV001314,TRI-R00718,14465,USD,2023-08-23T17:19:54+00:00,TRI/SRC/allocations/01314
AL000531,EV001317,TRI-R00720,8430,USD,2023-07-24T01:13:32+00:00,TRI/SRC/allocations/01317
AL000532,EV001319,TRI-R00721,5619,USD,2023-03-12T21:39:57+00:00,TRI/SRC/allocations/01319
AL000533,EV001321,TRI-R00722,74883,USD,2022-09-30T20:39:26+00:00,TRI/SRC/allocations/01321
AL000534,EV001329,TRI-R00727,9081,USD,2023-04-26T18:50:28+00:00,TRI/SRC/allocations/01329
AL000535,EV001331,TRI-R00728,12413,USD,2022-11-29T04:02:23+00:00,TRI/SRC/allocations/01331
AL000536,EV001333,TRI-R00729,19881,USD,2023-02-10T22:56:56+00:00,TRI/SRC/allocations/01333
AL000537,EV001335,TRI-R00730,11350,USD,2023-02-06T16:43:57+00:00,TRI/SRC/allocations/01335
AL000538,EV001338,TRI-R00732,20240,USD,2023-03-23T17:07:40+00:00,TRI/SRC/allocations/01338
AL000539,EV001340,TRI-R00733,43522,USD,2022-10-22T02:35:34+00:00,TRI/SRC/allocations/01340
AL000540,EV001342,TRI-R00734,11163,USD,2022-11-25T16:20:45+00:00,TRI/SRC/allocations/01342
AL000541,EV001344,TRI-R00735,6771,USD,2022-09-30T20:02:11+00:00,TRI/SRC/allocations/01345
AL000542,EV001344,TRI-R00736,3222,USD,2022-09-30T21:24:57+00:00,TRI/SRC/allocations/01345
AL000543,EV001347,TRI-R00737,80285,USD,2023-10-18T12:54:58+00:00,TRI/SRC/allocations/01347
AL000544,EV001349,TRI-R00738,2569,USD,2023-05-09T03:36:50+00:00,TRI/SRC/allocations/01349
AL000545,EV001351,TRI-R00739,9171,USD,2022-10-23T08:45:51+00:00,TRI/SRC/allocations/01351
AL000546,EV001354,TRI-R00741,17622,USD,2023-09-21T16:16:07+00:00,TRI/SRC/allocations/01354
AL000547,EV001356,TRI-R00742,8307,USD,2023-03-16T17:17:55+00:00,TRI/SRC/allocations/01356
AL000548,EV001358,TRI-R00743,8257,USD,2022-08-02T15:40:04+00:00,TRI/SRC/allocations/01358
AL000549,EV001360,TRI-R00744,37525,USD,2022-08-01T22:08:26+00:00,TRI/SRC/allocations/01360
AL000550,EV001362,TRI-R00745,23832,USD,2023-08-01T02:51:56+00:00,TRI/SRC/allocations/01362
AL000551,EV001364,TRI-R00746,100891,USD,2023-08-04T22:17:44+00:00,TRI/SRC/allocations/01364
AL000552,EV001366,TRI-R00747,4919,USD,2023-02-10T03:04:23+00:00,TRI/SRC/allocations/01366
AL000553,EV001368,TRI-R00748,55112,USD,2023-01-25T03:05:35+00:00,TRI/SRC/allocations/01368
AL000554,EV001370,TRI-R00749,10537,USD,2022-10-31T22:27:54+00:00,TRI/SRC/allocations/01370
AL000555,EV001372,TRI-R00750,8223,USD,2023-06-09T01:18:12+00:00,TRI/SRC/allocations/01372
AL000556,EV001374,TRI-R00751,38885,USD,2023-07-26T00:09:11+00:00,TRI/SRC/allocations/01374
AL000557,EV001376,TRI-R00752,9519,USD,2022-11-26T03:29:19+00:00,TRI/SRC/allocations/01376
AL000558,EV001378,TRI-R00753,5718,USD,2023-01-16T16:50:00+00:00,TRI/SRC/allocations/01378
AL000559,EV001382,TRI-R00755,18079,USD,2023-05-01T09:23:57+00:00,TRI/SRC/allocations/01382
AL000560,EV001384,TRI-R00756,6570,USD,2023-04-19T07:54:26+00:00,TRI/SRC/allocations/01384
AL000561,EV001386,TRI-R00757,20944,USD,2023-09-28T19:47:17+00:00,TRI/SRC/allocations/01386
AL000562,EV001389,TRI-R00759,7929,USD,2023-04-11T05:24:45+00:00,TRI/SRC/allocations/01389
AL000563,EV001394,TRI-R00762,3322,USD,2023-07-07T17:25:52+00:00,TRI/SRC/allocations/01394
AL000564,EV001396,TRI-R00763,8726,USD,2023-09-14T06:34:37+00:00,TRI/SRC/allocations/01396
AL000565,EV001398,TRI-R00764,14613,USD,2023-05-15T21:52:55+00:00,TRI/SRC/allocations/01398
AL000566,EV001400,TRI-R00765,12820,USD,2022-11-15T04:15:38+00:00,TRI/SRC/allocations/01400
AL000567,EV001405,TRI-R00768,4513,USD,2023-09-08T21:16:34+00:00,TRI/SRC/allocations/01405
AL000568,EV001407,TRI-R00769,48278,USD,2022-11-02T14:16:07+00:00,TRI/SRC/allocations/01407
AL000569,EV001409,TRI-R00770,7355,USD,2023-09-13T22:33:30+00:00,TRI/SRC/allocations/01410
AL000570,EV001409,TRI-R00771,4489,USD,2023-09-13T17:05:36+00:00,TRI/SRC/allocations/01410
AL000571,EV001412,TRI-R00772,12197,USD,2022-09-05T17:40:42+00:00,TRI/SRC/allocations/01412
AL000572,EV001414,TRI-R00773,13537,USD,2023-05-30T03:38:15+00:00,TRI/SRC/allocations/01414
AL000573,EV001416,TRI-R00774,10334,USD,2023-10-04T22:50:12+00:00,TRI/SRC/allocations/01416
AL000574,EV001421,TRI-R00777,12665,USD,2023-06-06T16:09:17+00:00,TRI/SRC/allocations/01421
AL000575,EV001423,TRI-R00778,17745,USD,2023-02-15T06:07:52+00:00,TRI/SRC/allocations/01423
AL000576,EV001430,TRI-R00782,12867,USD,2022-08-08T17:51:31+00:00,TRI/SRC/allocations/01431
AL000577,EV001430,TRI-R00783,6029,USD,2022-08-15T04:23:02+00:00,TRI/SRC/allocations/01431
AL000578,EV001434,TRI-R00785,11884,USD,2023-09-04T22:11:28+00:00,TRI/SRC/allocations/01434
AL000579,EV001438,TRI-R00787,122144,USD,2023-01-05T00:16:15+00:00,TRI/SRC/allocations/01438
AL000580,EV001440,TRI-R00788,7199,USD,2022-10-07T00:33:41+00:00,TRI/SRC/allocations/01440
AL000581,EV001442,TRI-R00789,97624,USD,2023-01-31T03:04:33+00:00,TRI/SRC/allocations/01442
AL000582,EV001445,TRI-R00791,15106,USD,2022-09-03T10:21:42+00:00,TRI/SRC/allocations/01446
AL000583,EV001445,TRI-R00792,8141,USD,2022-08-23T02:07:19+00:00,TRI/SRC/allocations/01446
AL000584,EV001448,TRI-R00793,20272,USD,2023-03-27T07:44:14+00:00,TRI/SRC/allocations/01448
AL000585,EV001452,TRI-R00796,86897,USD,2022-10-17T18:31:38+00:00,TRI/SRC/allocations/01452
AL000586,EV001457,TRI-R00799,9609,USD,2022-08-17T12:34:03+00:00,TRI/SRC/allocations/01457
AL000587,EV001459,TRI-R00800,16807,USD,2023-05-10T09:57:06+00:00,TRI/SRC/allocations/01460
AL000588,EV001459,TRI-R00801,14108,USD,2023-05-11T08:18:41+00:00,TRI/SRC/allocations/01460
AL000589,EV001462,TRI-R00802,34401,USD,2022-08-28T01:47:34+00:00,TRI/SRC/allocations/01462
AL000590,EV001464,TRI-R00803,4532,USD,2023-07-20T11:59:49+00:00,TRI/SRC/allocations/01464
AL000591,EV001466,TRI-R00804,5601,USD,2023-11-10T00:42:52+00:00,TRI/SRC/allocations/01466
AL000592,EV001468,TRI-R00805,9075,USD,2022-11-17T20:27:52+00:00,TRI/SRC/allocations/01468
AL000593,EV001470,TRI-R00806,29900,USD,2022-12-21T15:35:42+00:00,TRI/SRC/allocations/01470
AL000594,EV001472,TRI-R00807,26516,USD,2023-07-19T02:38:54+00:00,TRI/SRC/allocations/01472
AL000595,EV001477,TRI-R00810,9000,USD,2023-04-23T05:01:21+00:00,TRI/SRC/allocations/01477
AL000596,EV001479,TRI-R00811,8795,USD,2023-07-03T17:45:14+00:00,TRI/SRC/allocations/01479
AL000597,EV001483,TRI-R00813,7610,USD,2023-08-18T23:39:20+00:00,TRI/SRC/allocations/01483
AL000598,EV001485,TRI-R00814,41236,USD,2023-05-22T04:24:31+00:00,TRI/SRC/allocations/01485
AL000599,EV001487,TRI-R00815,34869,USD,2022-10-23T22:13:59+00:00,TRI/SRC/allocations/01487
AL000600,EV001489,TRI-R00816,25027,USD,2023-05-29T20:42:47+00:00,TRI/SRC/allocations/01489
AL000601,EV001493,TRI-R00818,19863,USD,2023-07-29T00:34:21+00:00,TRI/SRC/allocations/01493
AL000602,EV001495,TRI-R00819,4266,USD,2023-05-20T00:39:39+00:00,TRI/SRC/allocations/01495
AL000603,EV001497,TRI-R00820,28261,USD,2023-01-17T15:02:26+00:00,TRI/SRC/allocations/01497
AL000604,EV001500,TRI-R00822,29129,USD,2023-09-25T18:28:01+00:00,TRI/SRC/allocations/01500
AL000605,EV001502,TRI-R00823,4008,USD,2022-08-20T20:28:53+00:00,TRI/SRC/allocations/01502
AL000606,EV001504,TRI-R00824,29660,USD,2023-08-28T10:38:31+00:00,TRI/SRC/allocations/01504
AL000607,EV001507,TRI-R00826,6146,USD,2022-10-29T14:05:08+00:00,TRI/SRC/allocations/01507
AL000608,EV001509,TRI-R00827,56454,USD,2023-03-10T09:27:47+00:00,TRI/SRC/allocations/01509
AL000609,EV001511,TRI-R00828,91122,USD,2023-04-17T17:58:17+00:00,TRI/SRC/allocations/01511
AL000610,EV001513,TRI-R00829,5390,USD,2022-11-04T05:01:45+00:00,TRI/SRC/allocations/01513
AL000611,EV001515,TRI-R00830,4534,USD,2022-12-11T16:20:51+00:00,TRI/SRC/allocations/01516
AL000612,EV001515,TRI-R00831,4898,USD,2022-12-26T03:30:21+00:00,TRI/SRC/allocations/01516
AL000613,EV001521,TRI-R00834,128609,USD,2022-11-30T04:05:16+00:00,TRI/SRC/allocations/01521
AL000614,EV001523,TRI-R00835,7885,USD,2023-06-10T00:26:55+00:00,TRI/SRC/allocations/01523
AL000615,EV001525,TRI-R00836,15433,USD,2023-04-03T22:21:41+00:00,TRI/SRC/allocations/01525
AL000616,EV001527,TRI-R00837,3106,USD,2023-09-05T21:10:06+00:00,TRI/SRC/allocations/01527
AL000617,EV001531,TRI-R00839,7968,USD,2022-11-01T22:44:39+00:00,TRI/SRC/allocations/01531
AL000618,EV001534,TRI-R00841,3253,USD,2022-09-01T20:08:28+00:00,TRI/SRC/allocations/01534
AL000619,EV001537,TRI-R00842,10011,USD,2023-08-30T23:37:04+00:00,TRI/SRC/allocations/01537
AL000620,EV001539,TRI-R00843,34263,USD,2023-08-23T05:29:31+00:00,TRI/SRC/allocations/01539
AL000621,EV001542,TRI-R00845,7536,USD,2023-08-16T03:05:41+00:00,TRI/SRC/allocations/01542
AL000622,EV001545,TRI-R00847,69531,USD,2023-06-07T13:36:05+00:00,TRI/SRC/allocations/01545
AL000623,EV001548,TRI-R00849,15371,USD,2022-12-12T20:49:33+00:00,TRI/SRC/allocations/01548
AL000624,EV001550,TRI-R00850,43216,USD,2023-02-10T06:40:12+00:00,TRI/SRC/allocations/01551
AL000625,EV001550,TRI-R00851,28968,USD,2023-02-09T00:24:44+00:00,TRI/SRC/allocations/01551
AL000626,EV001557,TRI-R00855,36732,USD,2022-07-19T01:04:08+00:00,TRI/SRC/allocations/01557
AL000627,EV001559,TRI-R00856,7328,USD,2023-07-20T11:48:12+00:00,TRI/SRC/allocations/01559
AL000628,EV001561,TRI-R00857,8731,USD,2022-09-03T18:11:55+00:00,TRI/SRC/allocations/01561
AL000629,EV001563,TRI-R00858,1647,USD,2022-10-18T00:49:50+00:00,TRI/SRC/allocations/01563
AL000630,EV001566,TRI-R00860,4072,USD,2023-01-11T06:11:37+00:00,TRI/SRC/allocations/01567
AL000631,EV001566,TRI-R00861,2204,USD,2023-01-09T21:23:22+00:00,TRI/SRC/allocations/01567
AL000632,EV001571,TRI-R00863,20021,USD,2023-03-24T18:28:38+00:00,TRI/SRC/allocations/01571
AL000633,EV001573,TRI-R00864,3009,USD,2022-11-21T20:13:40+00:00,TRI/SRC/allocations/01573
AL000634,EV001575,TRI-R00865,36082,USD,2022-10-16T06:08:09+00:00,TRI/SRC/allocations/01575
AL000635,EV001577,TRI-R00866,13605,USD,2023-05-11T22:01:49+00:00,TRI/SRC/allocations/01577
AL000636,EV001579,TRI-R00867,29572,USD,2023-05-29T21:45:55+00:00,TRI/SRC/allocations/01579
AL000637,EV001581,TRI-R00868,36765,USD,2022-11-02T13:14:50+00:00,TRI/SRC/allocations/01581
AL000638,EV001585,TRI-R00870,24672,USD,2023-04-03T20:05:07+00:00,TRI/SRC/allocations/01585
AL000639,EV001587,TRI-R00871,23581,USD,2022-07-25T23:45:28+00:00,TRI/SRC/allocations/01587
AL000640,EV001592,TRI-R00874,7536,USD,2022-11-18T09:28:48+00:00,TRI/SRC/allocations/01592
AL000641,EV001594,TRI-R00875,14050,USD,2022-11-28T20:29:56+00:00,TRI/SRC/allocations/01594
AL000642,EV001596,TRI-R00876,9458,USD,2023-07-19T12:07:02+00:00,TRI/SRC/allocations/01596
AL000643,EV001598,TRI-R00877,229046,USD,2023-04-09T14:27:06+00:00,TRI/SRC/allocations/01598
AL000644,EV001600,TRI-R00878,8258,USD,2023-04-27T14:41:09+00:00,TRI/SRC/allocations/01600
AL000645,EV001604,TRI-R00880,4091,USD,2022-08-17T04:00:29+00:00,TRI/SRC/allocations/01604
AL000646,EV001606,TRI-R00881,7127,USD,2022-08-10T09:46:13+00:00,TRI/SRC/allocations/01606
AL000647,EV001608,TRI-R00882,36239,USD,2022-12-06T02:50:14+00:00,TRI/SRC/allocations/01608
AL000648,EV001610,TRI-R00883,31299,USD,2022-11-15T14:03:12+00:00,TRI/SRC/allocations/01610
AL000649,EV001612,NDX-R00884,15469,USD,2023-03-09T19:20:33+00:00,NDX/SRC/allocations/01612
AL000650,EV001614,NDX-R00885,25105,USD,2023-08-06T07:11:51+00:00,NDX/SRC/allocations/01614
AL000651,EV001616,NDX-R00886,14661,USD,2023-02-22T15:19:22+00:00,NDX/SRC/allocations/01616
AL000652,EV001618,NDX-R00887,12261,USD,2023-04-24T23:11:54+00:00,NDX/SRC/allocations/01618
AL000653,EV001620,NDX-R00888,3404,USD,2022-11-07T16:59:21+00:00,NDX/SRC/allocations/01620
AL000654,EV001622,NDX-R00889,4980,USD,2023-04-07T16:03:18+00:00,NDX/SRC/allocations/01622
AL000655,EV001626,NDX-R00891,20279,USD,2023-04-05T18:46:37+00:00,NDX/SRC/allocations/01626
AL000656,EV001628,NDX-R00892,4554,USD,2023-05-31T19:11:25+00:00,NDX/SRC/allocations/01628
AL000657,EV001632,NDX-R00894,35003,USD,2023-05-16T07:50:12+00:00,NDX/SRC/allocations/01632
AL000658,EV001634,NDX-R00895,2454,USD,2022-11-18T09:21:29+00:00,NDX/SRC/allocations/01634
AL000659,EV001636,NDX-R00896,10388,USD,2023-02-04T02:21:19+00:00,NDX/SRC/allocations/01636
AL000660,EV001638,NDX-R00897,1959,USD,2023-10-05T16:58:32+00:00,NDX/SRC/allocations/01639
AL000661,EV001638,NDX-R00898,1322,USD,2023-10-08T21:50:37+00:00,NDX/SRC/allocations/01639
AL000662,EV001641,NDX-R00899,8224,USD,2023-10-05T20:08:26+00:00,NDX/SRC/allocations/01641
AL000663,EV001643,NDX-R00900,16742,USD,2022-12-15T14:14:09+00:00,NDX/SRC/allocations/01643
AL000664,EV001645,NDX-R00901,59203,USD,2023-10-23T21:32:30+00:00,NDX/SRC/allocations/01645
AL000665,EV001649,NDX-R00903,10824,USD,2022-12-17T04:03:27+00:00,NDX/SRC/allocations/01649
AL000666,EV001651,NDX-R00904,7100,USD,2022-09-01T19:12:09+00:00,NDX/SRC/allocations/01651
AL000667,EV001653,NDX-R00905,10881,USD,2023-04-22T04:08:27+00:00,NDX/SRC/allocations/01653
AL000668,EV001655,NDX-R00906,9743,USD,2023-08-07T14:40:33+00:00,NDX/SRC/allocations/01655
AL000669,EV001661,NDX-R00909,5776,USD,2023-02-23T18:37:55+00:00,NDX/SRC/allocations/01661
AL000670,EV001664,NDX-R00911,4504,USD,2023-03-10T02:23:31+00:00,NDX/SRC/allocations/01664
AL000671,EV001666,NDX-R00912,32941,USD,2023-03-31T05:18:32+00:00,NDX/SRC/allocations/01667
AL000672,EV001666,NDX-R00913,17661,USD,2023-04-09T00:15:34+00:00,NDX/SRC/allocations/01667
AL000673,EV001669,NDX-R00914,22351,USD,2023-05-25T02:25:35+00:00,NDX/SRC/allocations/01669
AL000674,EV001671,NDX-R00915,19447,USD,2022-11-21T04:19:55+00:00,NDX/SRC/allocations/01671
AL000675,EV001673,NDX-R00916,41458,USD,2022-12-17T10:34:41+00:00,NDX/SRC/allocations/01673
AL000676,EV001675,NDX-R00917,87689,USD,2022-10-11T05:55:48+00:00,NDX/SRC/allocations/01675
AL000677,EV001677,NDX-R00918,13621,USD,2023-09-21T21:15:56+00:00,NDX/SRC/allocations/01677
AL000678,EV001683,NDX-R00921,23170,USD,2023-06-06T03:28:52+00:00,NDX/SRC/allocations/01683
AL000679,EV001686,NDX-R00923,63130,USD,2023-09-28T15:56:15+00:00,NDX/SRC/allocations/01686
AL000680,EV001688,NDX-R00924,30289,USD,2023-09-30T12:11:17+00:00,NDX/SRC/allocations/01688
AL000681,EV001692,NDX-R00926,5068,USD,2022-10-24T23:36:39+00:00,NDX/SRC/allocations/01692
AL000682,EV001694,NDX-R00927,9257,USD,2022-12-12T08:07:30+00:00,NDX/SRC/allocations/01694
AL000683,EV001696,NDX-R00928,44990,USD,2023-06-03T08:20:41+00:00,NDX/SRC/allocations/01696
AL000684,EV001700,NDX-R00931,18265,USD,2022-07-29T22:48:19+00:00,NDX/SRC/allocations/01700
AL000685,EV001702,NDX-R00932,2736,USD,2023-04-29T00:30:48+00:00,NDX/SRC/allocations/01702
AL000686,EV001704,NDX-R00933,3706,USD,2022-09-27T00:10:46+00:00,NDX/SRC/allocations/01704
AL000687,EV001706,NDX-R00934,70015,USD,2022-09-20T18:05:57+00:00,NDX/SRC/allocations/01706
AL000688,EV001708,NDX-R00935,3487,USD,2023-06-20T23:54:46+00:00,NDX/SRC/allocations/01708
AL000689,EV001710,NDX-R00936,7569,USD,2023-01-28T14:59:08+00:00,NDX/SRC/allocations/01710
AL000690,EV001712,NDX-R00937,127580,USD,2023-03-18T15:06:39+00:00,NDX/SRC/allocations/01712
AL000691,EV001714,NDX-R00938,75341,USD,2023-01-06T20:43:48+00:00,NDX/SRC/allocations/01714
AL000692,EV001716,NDX-R00939,7925,USD,2022-11-13T17:40:43+00:00,NDX/SRC/allocations/01716
AL000693,EV001719,NDX-R00941,39437,USD,2023-09-05T23:36:24+00:00,NDX/SRC/allocations/01719
AL000694,EV001721,NDX-R00942,16328,USD,2023-07-12T19:22:19+00:00,NDX/SRC/allocations/01721
AL000695,EV001723,NDX-R00943,35319,USD,2023-05-14T22:02:23+00:00,NDX/SRC/allocations/01723
AL000696,EV001725,NDX-R00944,3890,USD,2022-11-22T22:27:44+00:00,NDX/SRC/allocations/01725
AL000697,EV001727,NDX-R00945,66093,USD,2023-01-30T20:19:28+00:00,NDX/SRC/allocations/01727
AL000698,EV001729,NDX-R00946,4640,USD,2023-07-22T03:01:51+00:00,NDX/SRC/allocations/01729
AL000699,EV001731,NDX-R00947,38486,USD,2023-01-25T20:28:36+00:00,NDX/SRC/allocations/01731
AL000700,EV001733,NDX-R00948,3226,USD,2023-10-21T11:41:26+00:00,NDX/SRC/allocations/01733
AL000701,EV001735,NDX-R00949,22129,USD,2023-03-15T22:33:21+00:00,NDX/SRC/allocations/01735
AL000702,EV001737,NDX-R00950,2500,USD,2022-08-08T13:06:00+00:00,NDX/SRC/allocations/01737
AL000703,EV001739,NDX-R00951,8512,USD,2022-12-03T00:10:33+00:00,NDX/SRC/allocations/01739
AL000704,EV001741,NDX-R00952,47436,USD,2022-07-27T21:58:07+00:00,NDX/SRC/allocations/01741
AL000705,EV001743,NDX-R00953,3699,USD,2023-09-25T17:34:09+00:00,NDX/SRC/allocations/01743
AL000706,EV001745,NDX-R00954,8510,USD,2023-09-22T17:25:03+00:00,NDX/SRC/allocations/01745
AL000707,EV001747,NDX-R00955,15775,USD,2022-10-04T20:58:25+00:00,NDX/SRC/allocations/01747
AL000708,EV001751,NDX-R00957,10764,USD,2022-08-04T20:29:49+00:00,NDX/SRC/allocations/01751
AL000709,EV001757,NDX-R00960,31242,USD,2023-04-02T05:10:23+00:00,NDX/SRC/allocations/01757
AL000710,EV001759,NDX-R00961,10365,USD,2023-07-17T17:06:23+00:00,NDX/SRC/allocations/01759
AL000711,EV001761,NDX-R00962,8360,USD,2023-02-27T18:26:42+00:00,NDX/SRC/allocations/01761
AL000712,EV001763,NDX-R00963,39510,USD,2022-10-26T16:32:41+00:00,NDX/SRC/allocations/01763
AL000713,EV001765,NDX-R00964,115351,USD,2022-09-09T02:24:01+00:00,NDX/SRC/allocations/01765
AL000714,EV001767,NDX-R00965,5796,USD,2023-09-27T13:17:00+00:00,NDX/SRC/allocations/01767
AL000715,EV001769,NDX-R00966,15973,USD,2022-10-15T01:04:42+00:00,NDX/SRC/allocations/01769
AL000716,EV001774,NDX-R00969,9235,USD,2022-11-26T14:58:11+00:00,NDX/SRC/allocations/01774
AL000717,EV001776,NDX-R00970,12811,USD,2022-10-10T18:48:51+00:00,NDX/SRC/allocations/01776
AL000718,EV001779,NDX-R00971,15950,USD,2023-08-07T14:29:07+00:00,NDX/SRC/allocations/01779
AL000719,EV001781,NDX-R00972,30792,USD,2023-10-17T23:59:13+00:00,NDX/SRC/allocations/01781
AL000720,EV001783,NDX-R00973,60003,USD,2023-02-01T03:05:03+00:00,NDX/SRC/allocations/01783
AL000721,EV001786,NDX-R00975,17877,USD,2023-05-07T09:10:07+00:00,NDX/SRC/allocations/01786
AL000722,EV001788,NDX-R00976,16892,USD,2023-04-06T11:33:00+00:00,NDX/SRC/allocations/01788
AL000723,EV001790,NDX-R00977,16703,USD,2022-08-09T21:12:21+00:00,NDX/SRC/allocations/01790
AL000724,EV001792,NDX-R00978,5423,USD,2023-05-26T20:10:01+00:00,NDX/SRC/allocations/01793
AL000725,EV001792,NDX-R00979,4745,USD,2023-05-27T00:39:34+00:00,NDX/SRC/allocations/01793
AL000726,EV001795,NDX-R00980,15629,USD,2023-07-25T18:43:39+00:00,NDX/SRC/allocations/01795
AL000727,EV001797,NDX-R00981,8316,USD,2023-06-30T18:41:22+00:00,NDX/SRC/allocations/01797
AL000728,EV001799,NDX-R00982,14936,USD,2023-01-13T21:23:38+00:00,NDX/SRC/allocations/01799
AL000729,EV001801,NDX-R00983,12331,USD,2023-08-10T13:01:46+00:00,NDX/SRC/allocations/01801
AL000730,EV001803,NDX-R00984,84355,USD,2022-10-23T05:56:48+00:00,NDX/SRC/allocations/01803
AL000731,EV001808,NDX-R00987,2948,USD,2022-10-08T11:18:45+00:00,NDX/SRC/allocations/01808
AL000732,EV001810,NDX-R00988,4244,USD,2023-03-20T21:15:19+00:00,NDX/SRC/allocations/01810
AL000733,EV001814,NDX-R00990,8383,USD,2023-06-14T02:35:02+00:00,NDX/SRC/allocations/01814
AL000734,EV001816,NDX-R00991,8192,USD,2023-07-18T18:22:25+00:00,NDX/SRC/allocations/01816
AL000735,EV001819,NDX-R00993,3581,USD,2023-06-26T15:21:48+00:00,NDX/SRC/allocations/01819
AL000736,EV001821,NDX-R00994,3309,USD,2022-12-27T21:01:05+00:00,NDX/SRC/allocations/01821
AL000737,EV001823,NDX-R00995,12493,USD,2022-08-19T21:41:24+00:00,NDX/SRC/allocations/01823
AL000738,EV001826,NDX-R00997,39488,USD,2023-04-21T02:25:12+00:00,NDX/SRC/allocations/01826
AL000739,EV001828,NDX-R00998,4518,USD,2023-04-12T03:29:46+00:00,NDX/SRC/allocations/01828
AL000740,EV001830,NDX-R00999,24287,USD,2023-03-20T23:46:44+00:00,NDX/SRC/allocations/01830
AL000741,EV001832,NDX-R01000,32473,USD,2023-02-15T16:55:59+00:00,NDX/SRC/allocations/01832
AL000742,EV001834,NDX-R01001,43193,USD,2022-10-12T17:27:22+00:00,NDX/SRC/allocations/01834
AL000743,EV001836,NDX-R01002,28157,USD,2022-11-02T21:08:10+00:00,NDX/SRC/allocations/01836
AL000744,EV001838,NDX-R01003,12568,USD,2022-09-08T20:32:01+00:00,NDX/SRC/allocations/01838
AL000745,EV001840,NDX-R01004,5813,USD,2022-12-18T01:08:15+00:00,NDX/SRC/allocations/01840
AL000746,EV001842,NDX-R01005,6914,USD,2023-09-18T23:07:43+00:00,NDX/SRC/allocations/01842
AL000747,EV001844,NDX-R01006,5602,USD,2023-04-21T23:16:26+00:00,NDX/SRC/allocations/01844
